Date,reservoir,swe_mean_in,acres,snow_storage_acre_feet,source,water_year
2007-02-27,CLE,39.8251,129466,429666.3664,CE,2007
2007-02-28,CLE,40.3187,129466,434991.7345,CE,2007
2007-03-01,CLE,40.5613,129466,437609.1055,CE,2007
2007-03-02,CLE,40.8529,129466,440755.1293,CE,2007
2007-03-03,CLE,40.9994,129466,442335.6934,CE,2007
2007-03-04,CLE,41.08,129466,443205.2733,CE,2007
2007-03-05,CLE,41.0567,129466,442953.8935,CE,2007
2007-03-06,CLE,41.0701,129466,443098.4639,CE,2007
2007-03-07,CLE,41.0008,129466,442350.7977,CE,2007
2007-03-08,CLE,41.027,129466,442633.4652,CE,2007
2007-03-09,CLE,41.113,129466,443561.3048,CE,2007
2007-03-10,CLE,41.0721,129466,443120.0416,CE,2007
2007-03-11,CLE,41.2815,129466,445379.2233,CE,2007
2007-03-12,CLE,41.3563,129466,446186.228,CE,2007
2007-03-13,CLE,40.3421,129466,435244.1932,CE,2007
2007-03-14,CLE,39.6265,129466,427523.7041,CE,2007
2007-03-15,CLE,39.6835,129466,428138.6676,CE,2007
2007-03-16,CLE,39.5645,129466,426854.7964,CE,2007
2007-03-17,CLE,39.2058,129466,422984.8419,CE,2007
2007-03-18,CLE,38.5536,129466,415948.3648,CE,2007
2007-03-19,CLE,37.8691,129466,408563.4084,CE,2007
2007-03-20,CLE,38.5636,129466,416056.2531,CE,2007
2007-03-21,CLE,38.9251,129466,419956.4164,CE,2007
2007-03-22,CLE,38.7149,129466,417688.6036,CE,2007
2007-03-23,CLE,38.5196,129466,415581.5445,CE,2007
2007-03-24,CLE,38.3711,129466,413979.4027,CE,2007
2007-03-25,CLE,38.079,129466,410827.9845,CE,2007
2007-03-27,CLE,37.0757,129466,400003.548,CE,2007
2007-03-28,CLE,37.9809,129466,409769.6,CE,2007
2007-03-29,CLE,37.75,129466,407278.4583,CE,2007
2007-03-30,CLE,37.3881,129466,403373.9796,CE,2007
2007-03-31,CLE,36.8474,129466,397540.4574,CE,2007
2007-04-01,CLE,36.515,129466,393954.2492,CE,2007
2007-04-02,CLE,36.3275,129466,391931.3429,CE,2007
2007-04-03,CLE,36.8514,129466,397583.6127,CE,2007
2007-04-04,CLE,36.619,129466,395076.2878,CE,2007
2007-04-05,CLE,36.3591,129466,392272.2701,CE,2007
2007-04-06,CLE,35.8688,129466,386982.5051,CE,2007
2007-04-07,CLE,35.0696,129466,378360.0695,CE,2007
2007-04-08,CLE,34.1405,129466,368336.1644,CE,2007
2007-04-09,CLE,33.4999,129466,361424.8378,CE,2007
2007-04-10,CLE,34.503,129466,372247.1165,CE,2007
2007-04-11,CLE,34.4809,129466,372008.6833,CE,2007
2007-04-12,CLE,34.2028,129466,369008.3087,CE,2007
2007-04-13,CLE,33.8864,129466,365594.7219,CE,2007
2007-04-14,CLE,33.5912,129466,362409.8583,CE,2007
2007-04-15,CLE,33.3821,129466,360153.9132,CE,2007
2007-04-16,CLE,33.2835,129466,359090.1343,CE,2007
2007-04-17,CLE,33.132,129466,357455.626,CE,2007
2007-04-18,CLE,32.9198,129466,355166.2356,CE,2007
2007-04-19,CLE,33.563,129466,362105.6132,CE,2007
2007-04-20,CLE,33.3081,129466,359355.5396,CE,2007
2007-04-21,CLE,33.0396,129466,356458.7378,CE,2007
2007-04-22,CLE,32.7841,129466,353702.1909,CE,2007
2007-04-23,CLE,32.3815,129466,349358.6066,CE,2007
2007-04-24,CLE,32.119,129466,346526.5378,CE,2007
2007-04-25,CLE,31.5911,129466,340831.1127,CE,2007
2007-04-26,CLE,31.1037,129466,335572.6354,CE,2007
2007-04-27,CLE,30.7254,129466,331491.2197,CE,2007
2007-04-28,CLE,30.1799,129466,325605.9111,CE,2007
2007-04-29,CLE,29.4597,129466,317835.7934,CE,2007
2007-04-30,CLE,28.901,129466,311808.0722,CE,2007
2007-05-01,CLE,28.4416,129466,306851.6821,CE,2007
2007-05-02,CLE,28.3296,129466,305643.3328,CE,2007
2007-05-03,CLE,27.96,129466,301655.78,CE,2007
2007-05-04,CLE,27.6302,129466,298097.6228,CE,2007
2007-05-05,CLE,27.5344,129466,297064.0525,CE,2007
2007-05-06,CLE,27.205,129466,293510.2108,CE,2007
2007-05-07,CLE,26.5942,129466,286920.3914,CE,2007
2007-05-08,CLE,25.5874,129466,276058.194,CE,2007
2007-05-09,CLE,24.4567,129466,263859.2602,CE,2007
2007-05-10,CLE,23.6849,129466,255532.4386,CE,2007
2007-05-11,CLE,23.4095,129466,252561.1939,CE,2007
2007-05-12,CLE,22.7179,129466,245099.6368,CE,2007
2007-05-13,CLE,21.9843,129466,237184.9487,CE,2007
2007-05-14,CLE,21.536,129466,232348.3147,CE,2007
2007-05-15,CLE,20.9434,129466,225954.852,CE,2007
2007-05-16,CLE,19.9804,129466,215565.2055,CE,2007
2007-05-17,CLE,19.0422,129466,205443.1221,CE,2007
2007-05-18,CLE,18.3775,129466,198271.7846,CE,2007
2007-05-19,CLE,17.8328,129466,192395.1071,CE,2007
2007-05-20,CLE,17.3283,129466,186952.1407,CE,2007
2007-05-21,CLE,17.2412,129466,186012.4333,CE,2007
2007-05-22,CLE,16.0123,129466,172754.036,CE,2007
2007-05-23,CLE,15.6,129466,168305.8,CE,2007
2007-05-24,CLE,15.0866,129466,162766.813,CE,2007
2007-05-25,CLE,14.4923,129466,156355.0093,CE,2007
2007-05-26,CLE,13.8864,129466,149818.0552,CE,2007
2007-05-27,CLE,13.2107,129466,142528.0405,CE,2007
2007-05-28,CLE,12.7023,129466,137042.9977,CE,2007
2007-05-29,CLE,12.2936,129466,132633.6015,CE,2007
2007-05-30,CLE,11.6751,129466,125960.7081,CE,2007
2007-05-31,CLE,10.8464,129466,117020.0019,CE,2007
2007-06-01,CLE,9.912,129466,106938.916,CE,2007
2007-06-02,CLE,8.9915,129466,97007.79492,CE,2007
2007-06-03,CLE,8.0086,129466,86403.45063,CE,2007
2007-06-04,CLE,6.8354,129466,73745.99137,CE,2007
2007-06-05,CLE,6.0441,129466,65208.78755,CE,2007
2007-06-06,CLE,5.3822,129466,58067.65877,CE,2007
2007-06-07,CLE,5.1918,129466,56013.4649,CE,2007
2007-06-08,CLE,4.9382,129466,53277.41677,CE,2007
2007-06-09,CLE,4.5788,129466,49399.91007,CE,2007
2007-06-10,CLE,4.2679,129466,46045.66178,CE,2007
2007-06-11,CLE,3.9096,129466,42180.0228,CE,2007
2007-06-12,CLE,3.6995,129466,39913.28892,CE,2007
2007-06-13,CLE,3.4423,129466,37138.40098,CE,2007
2007-06-14,CLE,3.1509,129466,33994.53495,CE,2007
2007-06-15,CLE,2.9213,129466,31517.41882,CE,2007
2007-06-16,CLE,2.6815,129466,28930.25658,CE,2007
2007-06-17,CLE,2.4749,129466,26701.28362,CE,2007
2007-06-18,CLE,2.345,129466,25299.81417,CE,2007
2007-06-19,CLE,2.0124,129466,21711.4482,CE,2007
2007-06-20,CLE,1.7012,129466,18353.96327,CE,2007
2007-06-21,CLE,1.334,129466,14392.30367,CE,2007
2007-06-22,CLE,1.1153,129466,12032.78582,CE,2007
2007-06-23,CLE,0.9762,129466,10532.0591,CE,2007
2007-06-24,CLE,0.8729,129466,9417.572617,CE,2007
2007-06-25,CLE,0.7977,129466,8606.25235,CE,2007
2007-06-26,CLE,0.733,129466,7908.214833,CE,2007
2007-06-27,CLE,0.5972,129466,6443.091267,CE,2007
2007-06-28,CLE,0.4623,129466,4987.67765,CE,2007
2007-06-29,CLE,0.364,129466,3927.135333,CE,2007
2007-06-30,CLE,0.3129,129466,3375.82595,CE,2007
2007-07-01,CLE,0.2762,129466,2979.875767,CE,2007
2007-07-02,CLE,0.2237,129466,2413.462017,CE,2007
2007-07-03,CLE,0.1847,129466,1992.697517,CE,2007
2007-07-04,CLE,0.1475,129466,1591.352917,CE,2007
2007-07-05,CLE,0.1066,129466,1150.089633,CE,2007
2007-07-06,CLE,0.0713,129466,769.2438167,CE,2007
2007-07-07,CLE,0.0564,129466,608.4902,CE,2007
2007-07-08,CLE,0.0463,129466,499.5229833,CE,2007
2007-07-09,CLE,0.0383,129466,413.2123167,CE,2007
2007-07-10,CLE,0.0292,129466,315.0339333,CE,2007
2007-07-11,CLE,0.021,129466,226.5655,CE,2007
2007-07-12,CLE,0.015,129466,161.8325,CE,2007
2007-07-13,CLE,0.0104,129466,112.2038667,CE,2007
2007-07-14,CLE,0.0075,129466,80.91625,CE,2007
2007-07-15,CLE,0.0066,129466,71.2063,CE,2007
2007-07-16,CLE,0.0058,129466,62.57523333,CE,2007
2007-07-17,CLE,0.005,129466,53.94416667,CE,2007
2007-07-18,CLE,0.0042,129466,45.3131,CE,2007
2007-07-19,CLE,0.0033,129466,35.60315,CE,2007
2007-07-20,CLE,0.0029,129466,31.28761667,CE,2007
2007-07-21,CLE,0.0025,129466,26.97208333,CE,2007
2007-07-22,CLE,0.002,129466,21.57766667,CE,2007
2007-07-23,CLE,0.0013,129466,14.02548333,CE,2007
2007-07-24,CLE,6e-4,129466,6.4733,CE,2007
2007-07-25,CLE,2e-4,129466,2.157766667,CE,2007
2007-07-26,CLE,0,129466,0,CE,2007
2007-07-27,CLE,0,129466,0,CE,2007
2007-07-28,CLE,0,129466,0,CE,2007
2007-07-29,CLE,0,129466,0,CE,2007
2007-07-30,CLE,0,129466,0,CE,2007
2007-07-31,CLE,0,129466,0,CE,2007
2007-08-01,CLE,0,129466,0,CE,2007
2007-08-02,CLE,0,129466,0,CE,2007
2007-08-03,CLE,0,129466,0,CE,2007
2007-08-04,CLE,0,129466,0,CE,2007
2007-08-05,CLE,0,129466,0,CE,2007
2007-08-06,CLE,0,129466,0,CE,2007
2007-08-07,CLE,0,129466,0,CE,2007
2007-08-08,CLE,0,129466,0,CE,2007
2007-08-09,CLE,0,129466,0,CE,2007
2007-08-10,CLE,0,129466,0,CE,2007
2007-08-11,CLE,0,129466,0,CE,2007
2007-08-12,CLE,0,129466,0,CE,2007
2007-08-13,CLE,0,129466,0,CE,2007
2007-08-14,CLE,0,129466,0,CE,2007
2007-08-15,CLE,0,129466,0,CE,2007
2007-08-16,CLE,0,129466,0,CE,2007
2007-08-17,CLE,0,129466,0,CE,2007
2007-08-18,CLE,0,129466,0,CE,2007
2007-08-19,CLE,0,129466,0,CE,2007
2007-08-20,CLE,0,129466,0,CE,2007
2007-08-21,CLE,0,129466,0,CE,2007
2007-08-22,CLE,0,129466,0,CE,2007
2007-08-23,CLE,0,129466,0,CE,2007
2007-08-24,CLE,0,129466,0,CE,2007
2007-08-25,CLE,0,129466,0,CE,2007
2007-08-26,CLE,0,129466,0,CE,2007
2007-08-27,CLE,0,129466,0,CE,2007
2007-08-28,CLE,0,129466,0,CE,2007
2007-08-29,CLE,0,129466,0,CE,2007
2007-08-30,CLE,0,129466,0,CE,2007
2007-08-31,CLE,0,129466,0,CE,2007
2007-09-01,CLE,0,129466,0,CE,2007
2007-09-02,CLE,0,129466,0,CE,2007
2007-09-03,CLE,0,129466,0,CE,2007
2007-09-04,CLE,0,129466,0,CE,2007
2007-09-05,CLE,0,129466,0,CE,2007
2007-09-06,CLE,0,129466,0,CE,2007
2007-09-07,CLE,0,129466,0,CE,2007
2007-09-08,CLE,0,129466,0,CE,2007
2007-09-09,CLE,0,129466,0,CE,2007
2007-09-10,CLE,0,129466,0,CE,2007
2007-09-11,CLE,0,129466,0,CE,2007
2007-09-12,CLE,0,129466,0,CE,2007
2007-09-13,CLE,0,129466,0,CE,2007
2007-09-14,CLE,0,129466,0,CE,2007
2007-09-15,CLE,0,129466,0,CE,2007
2007-09-16,CLE,0,129466,0,CE,2007
2007-09-17,CLE,0,129466,0,CE,2007
2007-09-18,CLE,1e-4,129466,1.078883333,CE,2007
2007-09-19,CLE,1e-4,129466,1.078883333,CE,2007
2007-09-20,CLE,0,129466,0,CE,2007
2007-09-21,CLE,0,129466,0,CE,2007
2007-09-22,CLE,0,129466,0,CE,2007
2007-09-23,CLE,7e-4,129466,7.552183333,CE,2007
2007-09-24,CLE,1e-4,129466,1.078883333,CE,2007
2007-09-25,CLE,0,129466,0,CE,2007
2007-09-26,CLE,0,129466,0,CE,2007
2007-09-27,CLE,0,129466,0,CE,2007
2007-09-28,CLE,0,129466,0,CE,2007
2007-09-29,CLE,0.0393,129466,424.00115,CE,2007
2007-09-30,CLE,0.0405,129466,436.94775,CE,2007
2007-10-01,CLE,0.0328,129466,353.8737333,CE,2008
2007-10-02,CLE,0.0516,129466,556.7038,CE,2008
2007-10-03,CLE,0.0509,129466,549.1516167,CE,2008
2007-10-04,CLE,0.1984,129466,2140.504533,CE,2008
2007-10-05,CLE,0.3223,129466,3477.240983,CE,2008
2007-10-06,CLE,0.3019,129466,3257.148783,CE,2008
2007-10-07,CLE,0.2663,129466,2873.066317,CE,2008
2007-10-08,CLE,0.063,129466,679.6965,CE,2008
2007-10-09,CLE,0.0561,129466,605.25355,CE,2008
2007-10-10,CLE,0.0088,129466,94.94173333,CE,2008
2007-10-11,CLE,0.0112,129466,120.8349333,CE,2008
2007-10-12,CLE,0.0109,129466,117.5982833,CE,2008
2007-10-13,CLE,0.0104,129466,112.2038667,CE,2008
2007-10-14,CLE,0.0085,129466,91.70508333,CE,2008
2007-10-15,CLE,0.0046,129466,49.62863333,CE,2008
2007-10-16,CLE,0.0031,129466,33.44538333,CE,2008
2007-10-17,CLE,0.0329,129466,354.9526167,CE,2008
2007-10-18,CLE,0.1107,129466,1194.32385,CE,2008
2007-10-19,CLE,0.7543,129466,8138.016983,CE,2008
2007-10-20,CLE,0.8303,129466,8957.968317,CE,2008
2007-10-21,CLE,1.1081,129466,11955.10622,CE,2008
2007-10-22,CLE,1.1405,129466,12304.66442,CE,2008
2007-10-23,CLE,0.7352,129466,7931.950267,CE,2008
2007-10-24,CLE,0.1594,129466,1719.740033,CE,2008
2007-10-25,CLE,0.0898,129466,968.8372333,CE,2008
2007-10-26,CLE,0.08,129466,863.1066667,CE,2008
2007-10-27,CLE,0.0501,129466,540.52055,CE,2008
2007-10-28,CLE,0.0237,129466,255.69535,CE,2008
2007-10-29,CLE,0.009,129466,97.0995,CE,2008
2007-10-30,CLE,0.0052,129466,56.10193333,CE,2008
2007-10-31,CLE,0.0048,129466,51.7864,CE,2008
2007-11-01,CLE,0.0044,129466,47.47086667,CE,2008
2007-11-02,CLE,0.0048,129466,51.7864,CE,2008
2007-11-03,CLE,0.004,129466,43.15533333,CE,2008
2007-11-04,CLE,0.0028,129466,30.20873333,CE,2008
2007-11-05,CLE,0.0026,129466,28.05096667,CE,2008
2007-11-06,CLE,0.0021,129466,22.65655,CE,2008
2007-11-07,CLE,0.0015,129466,16.18325,CE,2008
2007-11-08,CLE,5e-4,129466,5.394416667,CE,2008
2007-11-09,CLE,2e-4,129466,2.157766667,CE,2008
2007-11-10,CLE,1e-4,129466,1.078883333,CE,2008
2007-11-11,CLE,3e-4,129466,3.23665,CE,2008
2007-11-12,CLE,8e-4,129466,8.631066667,CE,2008
2007-11-13,CLE,0.6459,129466,6968.50745,CE,2008
2007-11-14,CLE,0.7203,129466,7771.19665,CE,2008
2007-11-15,CLE,0.9296,129466,10029.29947,CE,2008
2007-11-16,CLE,0.9799,129466,10571.97778,CE,2008
2007-11-17,CLE,0.88,129466,9494.173333,CE,2008
2007-11-18,CLE,0.8209,129466,8856.553283,CE,2008
2007-11-19,CLE,1.199,129466,12935.81117,CE,2008
2007-11-20,CLE,1.4673,129466,15830.45515,CE,2008
2007-11-21,CLE,1.465,129466,15805.64083,CE,2008
2007-11-22,CLE,1.4292,129466,15419.4006,CE,2008
2007-11-23,CLE,1.4138,129466,15253.25257,CE,2008
2007-11-24,CLE,1.3988,129466,15091.42007,CE,2008
2007-11-25,CLE,1.3923,129466,15021.29265,CE,2008
2007-11-26,CLE,1.3846,129466,14938.21863,CE,2008
2007-11-27,CLE,1.6635,129466,17947.22425,CE,2008
2007-11-28,CLE,1.8508,129466,19967.97273,CE,2008
2007-11-29,CLE,2.151,129466,23206.7805,CE,2008
2007-11-30,CLE,2.357,129466,25429.280170000002,CE,2008
2007-12-01,CLE,2.3548,129466,25405.54473,CE,2008
2007-12-02,CLE,2.6906,129466,29028.43497,CE,2008
2007-12-03,CLE,4.5557,129466,49150.68802,CE,2008
2007-12-04,CLE,5.885,129466,63492.28417,CE,2008
2007-12-05,CLE,5.2917,129466,57091.26935,CE,2008
2007-12-06,CLE,5.2571,129466,56717.97572,CE,2008
2007-12-07,CLE,5.1809,129466,55895.86662,CE,2008
2007-12-08,CLE,5.0467,129466,54448.00518,CE,2008
2007-12-09,CLE,4.9109,129466,52982.88162,CE,2008
2007-12-10,CLE,4.795,129466,51732.45583,CE,2008
2007-12-11,CLE,4.7124,129466,50841.2982,CE,2008
2007-12-12,CLE,4.6523,129466,50192.88932,CE,2008
2007-12-13,CLE,4.6642,129466,50321.27643,CE,2008
2007-12-14,CLE,4.7408,129466,51147.70107,CE,2008
2007-12-15,CLE,5.5746,129466,60143.4303,CE,2008
2007-12-16,CLE,6.1621,129466,66481.86988,CE,2008
2007-12-17,CLE,6.5178,129466,70319.4579,CE,2008
2007-12-18,CLE,6.9357,129466,74828.11135,CE,2008
2007-12-19,CLE,7.8552,129466,84748.4436,CE,2008
2007-12-20,CLE,8.7933,129466,94869.44815,CE,2008
2007-12-21,CLE,9.4604,129466,102066.6789,CE,2008
2007-12-22,CLE,9.4575,129466,102035.3913,CE,2008
2007-12-23,CLE,9.9961,129466,107846.2569,CE,2008
2007-12-24,CLE,11.1841,129466,120663.3909,CE,2008
2007-12-25,CLE,11.4826,129466,123883.8576,CE,2008
2007-12-26,CLE,11.9463,129466,128886.6397,CE,2008
2007-12-27,CLE,13.9812,129466,150840.8366,CE,2008
2007-12-28,CLE,14.4686,129466,156099.314,CE,2008
2007-12-29,CLE,15.0268,129466,162121.6407,CE,2008
2007-12-30,CLE,15.5219,129466,167463.1921,CE,2008
2007-12-31,CLE,16.4717,129466,177710.426,CE,2008
2008-01-01,CLE,16.558,129466,178641.5023,CE,2008
2008-01-02,CLE,16.5323,129466,178364.2293,CE,2008
2008-01-03,CLE,18.0545,129466,194786.9914,CE,2008
2008-01-04,CLE,18.5445,129466,200073.5198,CE,2008
2008-01-05,CLE,18.8055,129466,202889.4053,CE,2008
2008-01-06,CLE,19.1801,129466,206930.9022,CE,2008
2008-01-07,CLE,19.3879,129466,209172.8218,CE,2008
2008-01-08,CLE,19.5589,129466,211017.7123,CE,2008
2008-01-09,CLE,20.3902,129466,219986.4694,CE,2008
2008-01-10,CLE,20.505,129466,221225.0275,CE,2008
2008-01-11,CLE,22.0253,129466,237627.2908,CE,2008
2008-01-12,CLE,22.7315,129466,245246.3649,CE,2008
2008-01-13,CLE,22.9332,129466,247422.4726,CE,2008
2008-01-14,CLE,22.9259,129466,247343.7141,CE,2008
2008-01-15,CLE,23.8916,129466,257762.4905,CE,2008
2008-01-16,CLE,23.9875,129466,258797.1396,CE,2008
2008-01-17,CLE,23.9828,129466,258746.4321,CE,2008
2008-01-18,CLE,23.9775,129466,258689.2513,CE,2008
2008-01-19,CLE,23.9651,129466,258555.4697,CE,2008
2008-01-20,CLE,24.209,129466,261186.8662,CE,2008
2008-01-21,CLE,24.289,129466,262049.9728,CE,2008
2008-01-22,CLE,24.2584,129466,261719.8345,CE,2008
2008-01-23,CLE,24.2468,129466,261594.6841,CE,2008
2008-01-24,CLE,24.9235,129466,268895.4876,CE,2008
2008-01-25,CLE,24.9115,129466,268766.0216,CE,2008
2008-01-26,CLE,24.9041,129466,268686.1842,CE,2008
2008-01-27,CLE,25.3426,129466,273417.0876,CE,2008
2008-01-28,CLE,25.7035,129466,277310.7776,CE,2008
2008-01-29,CLE,26.0048,129466,280561.4531,CE,2008
2008-01-30,CLE,27.2531,129466,294029.1537,CE,2008
2008-01-31,CLE,27.8308,129466,300261.8627,CE,2008
2008-02-01,CLE,30.3967,129466,327944.9302,CE,2008
2008-02-02,CLE,31.4175,129466,338958.1713,CE,2008
2008-02-03,CLE,31.7167,129466,342186.1902,CE,2008
2008-02-04,CLE,31.7413,129466,342451.5955,CE,2008
2008-02-05,CLE,31.8205,129466,343306.0711,CE,2008
2008-02-06,CLE,32.608,129466,351802.2773,CE,2008
2008-02-07,CLE,33.1497,129466,357646.5884,CE,2008
2008-02-08,CLE,34.925,129466,376800.0042,CE,2008
2008-02-09,CLE,37.3562,129466,403029.8158,CE,2008
2008-02-10,CLE,37.5966,129466,405623.4513,CE,2008
2008-02-11,CLE,37.9787,129466,409745.8645,CE,2008
2008-02-12,CLE,38.0277,129466,410274.5174,CE,2008
2008-02-13,CLE,38.2604,129466,412785.0789,CE,2008
2008-02-14,CLE,38.4531,129466,414864.0871,CE,2008
2008-02-15,CLE,38.4382,129466,414703.3334,CE,2008
2008-02-16,CLE,38.5806,129466,416239.6633,CE,2008
2008-02-17,CLE,38.5383,129466,415783.2957,CE,2008
2008-02-18,CLE,38.4898,129466,415260.0372,CE,2008
2008-02-19,CLE,38.397,129466,414258.8335,CE,2008
2008-02-20,CLE,39.8388,129466,429814.1734,CE,2008
2008-02-21,CLE,39.8012,129466,429408.5133,CE,2008
2008-02-22,CLE,39.8123,129466,429528.2693,CE,2008
2008-02-23,CLE,39.8725,129466,430177.7571,CE,2008
2008-02-24,CLE,39.8566,129466,430006.2146,CE,2008
2008-02-25,CLE,39.8615,129466,430059.0799,CE,2008
2008-02-26,CLE,39.8578,129466,430019.1612,CE,2008
2008-02-27,CLE,39.8254,129466,429669.603,CE,2008
2008-02-28,CLE,39.7554,129466,428914.3847,CE,2008
2008-02-29,CLE,39.6739,129466,428035.0948,CE,2008
2008-03-01,CLE,39.6483,129466,427758.9007,CE,2008
2008-03-02,CLE,39.9827,129466,431366.6865,CE,2008
2008-03-03,CLE,39.959,129466,431110.9912,CE,2008
2008-03-04,CLE,41.5355,129466,448119.5869,CE,2008
2008-03-05,CLE,41.8381,129466,451384.2879,CE,2008
2008-03-06,CLE,41.7949,129466,450918.2103,CE,2008
2008-03-07,CLE,41.6979,129466,449871.6935,CE,2008
2008-03-08,CLE,41.6385,129466,449230.8368,CE,2008
2008-03-09,CLE,41.7132,129466,450036.7626,CE,2008
2008-03-10,CLE,41.6014,129466,448830.571,CE,2008
2008-03-11,CLE,41.5196,129466,447948.0445,CE,2008
2008-03-12,CLE,41.7682,129466,450630.1484,CE,2008
2008-03-14,CLE,42.7692,129466,461429.7706,CE,2008
2008-03-15,CLE,43.1036,129466,465037.5565,CE,2008
2008-03-16,CLE,43.1327,129466,465351.5115,CE,2008
2008-03-17,CLE,43.3074,129466,467236.3207,CE,2008
2008-03-18,CLE,43.5287,129466,469623.8895,CE,2008
2008-03-19,CLE,43.6501,129466,470933.6539,CE,2008
2008-03-20,CLE,43.9426,129466,474089.3876,CE,2008
2008-03-21,CLE,43.2577,129466,466700.1157,CE,2008
2008-03-22,CLE,43.4358,129466,468621.6069,CE,2008
2008-03-23,CLE,43.397,129466,468203.0002,CE,2008
2008-03-24,CLE,44.1321,129466,476133.8716,CE,2008
2008-03-25,CLE,44.1118,129466,475914.8582,CE,2008
2008-03-26,CLE,44.3364,129466,478338.0302,CE,2008
2008-03-27,CLE,44.9988,129466,485484.5534,CE,2008
2008-03-28,CLE,44.6742,129466,481982.4981,CE,2008
2008-03-29,CLE,45.3375,129466,489138.7313,CE,2008
2008-03-30,CLE,45.5192,129466,491099.0623,CE,2008
2008-03-31,CLE,45.5967,129466,491935.1969,CE,2008
2008-04-01,CLE,45.743,129466,493513.6032,CE,2008
2008-04-02,CLE,45.7249,129466,493318.3253,CE,2008
2008-04-03,CLE,45.6953,129466,492998.9758,CE,2008
2008-04-04,CLE,45.6174,129466,492158.5257,CE,2008
2008-04-05,CLE,45.9625,129466,495881.7521,CE,2008
2008-04-06,CLE,45.9337,129466,495571.03370000003,CE,2008
2008-04-07,CLE,45.9956,129466,496238.8625,CE,2008
2008-04-08,CLE,46.1128,129466,497503.3137,CE,2008
2008-04-09,CLE,46.0982,129466,497345.7968,CE,2008
2008-04-10,CLE,46.0551,129466,496880.7981,CE,2008
2008-04-11,CLE,46.0777,129466,497124.6257,CE,2008
2008-04-12,CLE,45.9224,129466,495449.1199,CE,2008
2008-04-13,CLE,45.6636,129466,492656.9698,CE,2008
2008-04-14,CLE,45.2281,129466,487958.4329,CE,2008
2008-04-15,CLE,45.0935,129466,486506.2559,CE,2008
2008-04-16,CLE,45.1995,129466,487649.8723,CE,2008
2008-04-17,CLE,45.1138,129466,486725.2692,CE,2008
2008-04-18,CLE,45.2685,129466,488394.3018,CE,2008
2008-04-19,CLE,45.4906,129466,490790.5016,CE,2008
2008-04-20,CLE,45.5509,129466,491441.0683,CE,2008
2008-04-21,CLE,45.8598,129466,494773.7389,CE,2008
2008-04-22,CLE,45.8951,129466,495154.5847,CE,2008
2008-04-23,CLE,45.9376,129466,495613.1101,CE,2008
2008-04-24,CLE,46.5913,129466,502665.7705,CE,2008
2008-04-25,CLE,46.5767,129466,502508.2535,CE,2008
2008-04-26,CLE,46.5267,129466,501968.8119,CE,2008
2008-04-27,CLE,46.3185,129466,499722.5768,CE,2008
2008-04-28,CLE,45.8751,129466,494938.8081,CE,2008
2008-04-29,CLE,45.3589,129466,489369.6123,CE,2008
2008-04-30,CLE,45.1875,129466,487520.4063,CE,2008
2008-05-01,CLE,45.3056,129466,488794.5675,CE,2008
2008-05-02,CLE,45.2937,129466,488666.1804,CE,2008
2008-05-03,CLE,45.0195,129466,485707.8823,CE,2008
2008-05-04,CLE,44.6183,129466,481379.4023,CE,2008
2008-05-05,CLE,44.1298,129466,476109.0572,CE,2008
2008-05-06,CLE,43.4868,129466,469171.8374,CE,2008
2008-05-07,CLE,42.9965,129466,463882.0724,CE,2008
2008-05-08,CLE,43.0017,129466,463938.1744,CE,2008
2008-05-09,CLE,42.702,129466,460704.761,CE,2008
2008-05-10,CLE,42.4049,129466,457499.3986,CE,2008
2008-05-11,CLE,41.9558,129466,452654.1336,CE,2008
2008-05-12,CLE,41.819,129466,451178.22120000003,CE,2008
2008-05-13,CLE,41.4814,129466,447535.911,CE,2008
2008-05-14,CLE,41.1616,129466,444085.6421,CE,2008
2008-05-15,CLE,40.2912,129466,434695.0416,CE,2008
2008-05-16,CLE,39.1879,129466,422791.7218,CE,2008
2008-05-17,CLE,37.7367,129466,407134.9669,CE,2008
2008-05-18,CLE,35.9785,129466,388166.0401,CE,2008
2008-05-19,CLE,34.1287,129466,368208.8562,CE,2008
2008-05-20,CLE,32.8164,129466,354050.6702,CE,2008
2008-05-21,CLE,31.877,129466,343915.6402,CE,2008
2008-05-22,CLE,31.3998,129466,338767.2089,CE,2008
2008-05-23,CLE,31.9467,129466,344667.6219,CE,2008
2008-05-24,CLE,31.3046,129466,337740.112,CE,2008
2008-05-25,CLE,30.6176,129466,330328.1835,CE,2008
2008-05-26,CLE,29.8543,129466,322093.067,CE,2008
2008-05-27,CLE,29.1002,129466,313957.2078,CE,2008
2008-05-28,CLE,28.3511,129466,305875.2927,CE,2008
2008-05-29,CLE,27.4514,129466,296168.5794,CE,2008
2008-05-30,CLE,26.2432,129466,283133.5109,CE,2008
2008-05-31,CLE,25.6492,129466,276724.9439,CE,2008
2008-06-01,CLE,24.9817,129466,269523.3977,CE,2008
2008-06-02,CLE,24.3164,129466,262345.5869,CE,2008
2008-06-03,CLE,23.8261,129466,257055.8219,CE,2008
2008-06-04,CLE,23.7078,129466,255779.5029,CE,2008
2008-06-05,CLE,23.1784,129466,250067.8945,CE,2008
2008-06-06,CLE,22.8431,129466,246450.3987,CE,2008
2008-06-07,CLE,22.7742,129466,245707.04810000001,CE,2008
2008-06-08,CLE,22.3716,129466,241363.4638,CE,2008
